sca,age,minutes_90s,tackles_def_3rd,tackles_mid_3rd,assisted_shots,touches_att_pen_area,dribbles_completed,progressive_passes_received,shots_on_target,shots_per90,goals_per_shot,average_shot_distance,shots_free_kicks
9,0.470583891,-0.21691787,-0.744637173,-0.765785365,0.287145981,1.099034009,2.33213829,0.453180353,2.04076092,0.628816161,1.405111364,0.002129847,-0.219685962
2,1.912012026,-0.703141861,-0.744637173,-0.012190505,-0.211727977,0.178263817,0.031298193,0.095973166,-0.559908918,0.19568674,-0.430309732,0.539780211,-0.219685962
1,-0.009892154,0.593455448,-0.200522325,-0.012190505,3.280389732,2.940574395,1.756928265,2.775027064,2.04076092,0.342596134,0.348353764,-0.753940978,-0.219685962
7,-1.211082266,1.727978095,-0.744637173,0.741404354,0.287145981,0.178263817,-0.543911832,-0.7970448,-0.559908918,-0.143724619,-0.430309732,-1.207583473,-0.219685962
3,1.431535981,-0.622104529,-0.200522325,-0.012190505,-0.211727977,-0.742506375,0.031298193,0.095973166,1.173870974,0.132363725,-0.430309732,1.74949353,-0.219685962
0,-0.730606221,-0.784179192,-0.200522325,-0.012190505,-0.710601936,0.408456365,-0.543911832,0.453180353,2.04076092,1.039149297,0.68206669,0.220550307,-0.219685962
3,-0.970844244,-0.541067197,0.887707372,-0.765785365,-0.211727977,-0.512313827,-0.543911832,0.453180353,-0.559908918,-0.333693663,0.68206669,-0.767382237,-0.219685962
0,-0.490368199,-1.189365851,-0.744637173,-0.765785365,-0.710601936,-0.051928731,-0.543911832,-0.26123402,0.306981028,0.836515649,-0.430309732,-1.341996065,-0.219685962
1,-0.490368199,0.998642107,0.887707372,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.252640205,-0.430309732,-0.468314222,-0.219685962
0,-0.490368199,1.241754103,1.43182222,2.248594075,1.284893899,-0.282121279,0.031298193,-0.26123402,0.306981028,0.117166202,-0.430309732,1.295851035,-0.219685962
1,-0.730606221,0.026194126,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.091958967,-0.219685962
7,0.710821913,0.917604776,-0.200522325,-0.765785365,1.284893899,1.099034009,0.031298193,1.882009099,0.306981028,0.086771154,-0.430309732,-0.384306353,-0.219685962
3,0.230345869,0.431380785,1.43182222,0.741404354,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.227310999,-0.430309732,-0.333901631,-0.219685962
16,-1.211082266,-1.270403183,-0.744637173,-0.765785365,-0.211727977,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.088598653,-0.219685962
4,0.951059936,1.727978095,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,0.425529509,-0.219685962
4,-1.211082266,-1.351440515,-0.744637173,-0.765785365,-0.211727977,-0.282121279,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.241205739,-0.740499719,-0.219685962
0,0.951059936,-1.432477847,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
4,-0.009892154,-1.432477847,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
0,-0.730606221,0.512418117,-0.744637173,-0.765785365,1.284893899,0.408456365,-0.543911832,1.882009099,1.173870974,0.063974869,0.960160795,0.690994375,3.144873818
3,0.470583891,-0.703141861,0.343592523,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.236452503,-0.219685962
10,0.470583891,-1.432477847,-0.309345295,-0.464347421,0.18737119,0.132225308,0.261382203,0.667504664,-0.559908918,-0.333693663,-0.430309732,0.126461494,-0.219685962
0,1.912012026,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.617067451,-0.219685962
12,-0.730606221,-0.460029865,1.43182222,-0.765785365,-0.710601936,0.638648913,0.031298193,0.274576759,-0.559908918,0.45151172,-0.430309732,-0.653131535,-0.219685962
1,0.710821913,-0.703141861,-0.744637173,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.19948904,-0.219685962
1,-1.451320289,1.160716771,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.24407251,-0.219685962
0,1.191297958,0.917604776,0.887707372,-0.765785365,-0.211727977,-0.512313827,0.606508217,-0.618441206,-0.559908918,-0.250107284,-0.430309732,-1.426003933,-0.219685962
2,0.710821913,0.917604776,0.887707372,-0.012190505,-0.211727977,-0.512313827,-0.543911832,-0.7970448,1.173870974,-0.163987983,2.350631321,-0.451512648,-0.219685962
0,1.912012026,-0.622104529,-0.200522325,0.741404354,-0.211727977,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,0.68206669,-0.175966837,-0.219685962
0,-1.931796333,1.403828766,-0.200522325,-0.012190505,-0.710601936,0.408456365,1.756928265,0.810387539,0.306981028,-0.19185011,2.350631321,-1.442805507,-0.219685962
6,0.951059936,0.026194126,-0.200522325,0.741404354,1.284893899,2.480189299,1.756928265,1.524801912,1.173870974,0.879575299,-0.430309732,-0.300298484,-0.219685962
7,-0.009892154,-0.541067197,-0.200522325,0.741404354,-0.211727977,-0.742506375,-0.543911832,-0.26123402,-0.559908918,-0.131060016,-0.430309732,0.758200672,-0.219685962
,0.951059936,1.727978095,1.43182222,-0.012190505,3.280389732,0.178263817,1.756928265,0.631783946,0.306981028,-0.207047634,-0.430309732,2.203136026,-0.219685962
1,1.671774003,-1.513515179,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
4,0.470583891,-1.10832852,1.43182222,-0.012190505,-0.710601936,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.297837547,-0.219685962
0,0.710821913,-0.784179192,-0.744637173,0.741404354,-0.710601936,-0.512313827,0.031298193,-0.26123402,-0.559908918,0.509768893,-0.430309732,0.825406967,3.144873818
0,0.951059936,1.565903431,1.43182222,2.248594075,0.78601994,0.178263817,1.756928265,1.524801912,0.306981028,-0.067737001,-0.430309732,0.859010114,3.144873818
3,0.470583891,0.350343453,-0.200522325,0.741404354,-0.211727977,-0.742506375,1.181718241,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.264234399,-0.219685962
3,0.710821913,-1.10832852,-0.744637173,-0.012190505,-0.710601936,-0.512313827,-0.543911832,-0.7970448,0.306981028,0.185555057,5.131572374,-1.257988194,-0.219685962
2,-0.490368199,0.188268789,-0.200522325,-0.765785365,0.287145981,2.24999675,0.031298193,1.524801912,3.774540812,0.651612446,1.683205469,-1.257988194,-0.219685962
3,-0.490368199,-1.270403183,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
7,1.191297958,0.431380785,0.343592523,-0.765785365,2.282641816,2.019804202,4.632978386,2.239216285,1.173870974,0.089304075,-0.430309732,1.161438445,-0.219685962
3,-0.970844244,0.836567444,0.887707372,1.494999215,1.284893899,-0.051928731,-0.543911832,-0.618441206,-0.559908918,0.010783537,-0.430309732,1.396660479,-0.219685962
15,0.470583891,0.67449278,1.43182222,-0.765785365,-0.211727977,-0.282121279,-0.543911832,-0.439837614,0.306981028,-0.14625754,-0.430309732,0.959819558,-0.219685962
0,-2.172034356,0.917604776,1.43182222,-0.765785365,0.287145981,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.001230469,-0.219685962
1,-0.250130176,0.188268789,-0.200522325,0.741404354,-0.211727977,0.638648913,0.606508217,0.274576759,1.173870974,0.269141437,-0.430309732,1.363057332,-0.219685962
0,-0.490368199,0.447588251,0.343592523,0.43996641,0.885794732,0.592610404,0.376424208,0.560342509,1.000492984,0.24989124,-0.007606692,-0.172606522,-0.219685962
10,-1.691558311,0.658285315,0.561238463,-0.012190505,2.083092232,1.605457616,0.836592227,1.3104776,2.04076092,0.188594562,0.926789502,-0.599366498,0.453225994
2,2.152250048,-0.330370134,-0.526991234,0.741404354,0.087596398,0.040148289,0.031298193,-0.046909709,0.827114995,0.221015945,-0.430309732,0.47593423,1.12613795
1,-1.211082266,0.301721054,0.017123614,-0.162909477,0.885794732,1.099034009,0.951634232,1.453360474,1.173870974,0.151613922,1.349492542,-0.895074199,-0.219685962
4,0.710821913,-0.006220806,0.234769554,-0.012190505,0.386920773,0.776764442,0.146340198,0.631783946,0.653737007,0.081198729,1.416235128,-0.196128725,-0.219685962
0,-1.691558311,0.658285315,0.561238463,-0.012190505,2.083092232,1.605457616,0.836592227,1.3104776,2.04076092,0.188594562,0.926789502,-0.599366498,0.453225994
0,-0.009892154,-0.200710403,-0.526991234,-0.162909477,0.287145981,0.822802952,0.491466212,0.846108258,1.694004942,0.594368441,0.492962698,-0.065076449,1.12613795
21,1.671774003,-0.330370134,-0.526991234,0.741404354,0.087596398,0.040148289,0.031298193,-0.046909709,0.827114995,0.221015945,-0.430309732,0.47593423,1.12613795
5,-0.730606221,0.54483305,0.452415493,0.590685382,0.985569523,1.191111029,0.491466212,1.167594726,1.173870974,0.251917577,0.704314218,-0.548961777,-0.219685962
6,-0.730606221,0.54483305,0.452415493,0.590685382,0.985569523,1.191111029,0.491466212,1.167594726,1.173870974,0.251917577,0.704314218,-0.548961777,-0.219685962
1,1.431535981,-0.249332802,-0.526991234,-0.313628449,0.18737119,0.040148289,-0.083743813,-0.046909709,0.827114995,0.218483026,-0.430309732,0.596905562,1.12613795
6,1.191297958,-0.249332802,-0.526991234,-0.313628449,0.18737119,0.040148289,-0.083743813,-0.046909709,0.827114995,0.218483026,-0.430309732,0.596905562,1.12613795
